replicate,match,home_team,home_team_coefficient,home_team_city,home_team_association,away_team,away_team_coefficient,away_team_city,away_team_association,distance
2,30,Sevilla,84.0,Seville,ESP,Napoli,71.0,Naples,ITA,1785.0
2,31,Sevilla,84.0,Seville,ESP,Riga,11.0,Riga,LAT,3101.0
2,32,Sevilla,84.0,Seville,ESP,Juventus,80.0,Turin,ITA,1424.0
2,33,Juventus,80.0,Turin,ITA,Salzburg,49.0,Salzburg,AUT,511.0
2,34,Juventus,80.0,Turin,ITA,Brighton,18.635,Brighton,ENG,866.0
2,35,Juventus,80.0,Turin,ITA,Arsenal,58.0,London,ENG,919.0
2,36,Juventus,80.0,Turin,ITA,Atlético de Madrid,73.0,Madrid,ESP,1063.0
2,37,Barcelona,78.0,Barcelona,ESP,PSV,43.0,Eindhoven,NED,1146.0
2,38,Barcelona,78.0,Barcelona,ESP,Ajax,64.0,Amsterdam,NED,1238.0
2,39,Barcelona,78.0,Barcelona,ESP,Bayern,126.0,Munich,GER,1055.0
2,40,Barcelona,78.0,Barcelona,ESP,Lugano,8.0,Lugano,SUI,748.0
2,41,Borussia Dortmund,75.0,Dortmund,GER,Lazio,43.0,Rome,ITA,1135.0
2,42,Borussia Dortmund,75.0,Dortmund,GER,Sevilla,84.0,Seville,ESP,1893.0
2,43,Borussia Dortmund,75.0,Dortmund,GER,Shakhtar Donetsk,59.0,Hamburg,UKR,284.0
2,44,Borussia Dortmund,75.0,Dortmund,GER,Brighton,18.635,Brighton,ENG,538.0
2,45,Napoli,71.0,Naples,ITA,Salzburg,49.0,Salzburg,AUT,780.0
2,46,Napoli,71.0,Naples,ITA,Arsenal,58.0,London,ENG,1617.0
2,47,Napoli,71.0,Naples,ITA,Chelsea,96.0,London,ENG,1617.0
2,48,Napoli,71.0,Naples,ITA,Osasuna,15.922,Pamplona,ESP,1334.0
2,49,Villarreal,68.0,Villarreal,ESP,Juventus,80.0,Turin,ITA,853.0
2,50,Villarreal,68.0,Villarreal,ESP,Monaco,24.0,Monaco,FRA,750.0
2,51,Villarreal,68.0,Villarreal,ESP,Napoli,71.0,Naples,ITA,1219.0
2,52,Villarreal,68.0,Villarreal,ESP,AEK Athens,10.0,Athens,GRE,2065.0
2,53,FC Porto,66.0,Porto,POR,Lille,35.0,Lille,FRA,1385.0
