replicate,match,home_team,home_team_coefficient,home_team_city,home_team_association,away_team,away_team_coefficient,away_team_city,away_team_association,distance
2,49,Napoli,71.0,Naples,ITA,Genk,13.0,Genk,BEL,1311.0
2,50,Napoli,71.0,Naples,ITA,Borussia Dortmund,75.0,Dortmund,GER,1295.0
2,51,Napoli,71.0,Naples,ITA,Rennes,37.0,Rennes,FRA,1496.0
2,52,Napoli,71.0,Naples,ITA,Manchester United,91.0,Manchester,ENG,1870.0
2,53,Villarreal,68.0,Villarreal,ESP,Linfield,10.0,Belfast,NIR,1684.0
2,54,Villarreal,68.0,Villarreal,ESP,Bayer 04 Leverkusen,67.0,Leverkusen,GER,1350.0
2,55,Villarreal,68.0,Villarreal,ESP,Slavia Praha,42.0,Prague,CZE,1597.0
2,56,Villarreal,68.0,Villarreal,ESP,Roma,86.0,Rome,ITA,1079.0
2,57,Bayer 04 Leverkusen,67.0,Leverkusen,GER,Inter,90.0,Milan,ITA,643.0
2,58,Bayer 04 Leverkusen,67.0,Leverkusen,GER,Lens,11.266,Lens,FRA,302.0
2,59,Bayer 04 Leverkusen,67.0,Leverkusen,GER,Napoli,71.0,Naples,ITA,1265.0
2,60,Bayer 04 Leverkusen,67.0,Leverkusen,GER,LASK,34.0,Linz,AUT,606.0
2,61,Arsenal,58.0,London,ENG,Juventus,80.0,Turin,ITA,919.0
2,62,Arsenal,58.0,London,ENG,PSV,43.0,Eindhoven,NED,388.0
2,63,Arsenal,58.0,London,ENG,Real Betis,31.0,Seville,ESP,1636.0
2,64,Arsenal,58.0,London,ENG,Bayern,126.0,Munich,GER,919.0
2,65,Eintracht Frankfurt,57.0,Frankfurt,GER,Villarreal,68.0,Villarreal,ESP,1320.0
2,66,Eintracht Frankfurt,57.0,Frankfurt,GER,Crvena zvezda,40.0,Belgrade,SRB,1063.0
2,67,Eintracht Frankfurt,57.0,Frankfurt,GER,Chelsea,96.0,London,ENG,638.0
2,68,Eintracht Frankfurt,57.0,Frankfurt,GER,Qarabağ,26.0,Baku,AZE,3354.0
2,69,Feyenoord,57.0,Rotterdam,NED,Sevilla,84.0,Seville,ESP,1811.0
2,70,Feyenoord,57.0,Rotterdam,NED,Eintracht Frankfurt,57.0,Frankfurt,GER,356.0
2,71,Feyenoord,57.0,Rotterdam,NED,Marseille,34.0,Marseille,FRA,961.0
2,72,Feyenoord,57.0,Rotterdam,NED,Fiorentina,24.0,Florence,ITA,1037.0
2,73,Rangers,52.0,Glasgow,SCO,Manchester City,130.0,Manchester,ENG,294.0
2,74,Rangers,52.0,Glasgow,SCO,Lens,11.266,Lens,FRA,766.0
2,75,Rangers,52.0,Glasgow,SCO,Borussia Dortmund,75.0,Dortmund,GER,909.0
2,76,Rangers,52.0,Glasgow,SCO,Rennes,37.0,Rennes,FRA,879.0
2,77,Braga,48.0,Braga,POR,Eintracht Frankfurt,57.0,Frankfurt,GER,1627.0
2,78,Braga,48.0,Braga,POR,Real Betis,31.0,Seville,ESP,508.0
2,79,Braga,48.0,Braga,POR,Roma,86.0,Rome,ITA,1734.0
2,80,Braga,48.0,Braga,POR,Rangers,52.0,Glasgow,SCO,1621.0
2,81,AZ Alkmaar,48.0,Alkmaar,NED,Napoli,71.0,Naples,ITA,1494.0
2,82,AZ Alkmaar,48.0,Alkmaar,NED,Qarabağ,26.0,Baku,AZE,3642.0
2,83,AZ Alkmaar,48.0,Alkmaar,NED,Chelsea,96.0,London,ENG,357.0
2,84,AZ Alkmaar,48.0,Alkmaar,NED,Braga,48.0,Braga,POR,1582.0
2,85,PSV,43.0,Eindhoven,NED,Fiorentina,24.0,Florence,ITA,956.0
2,86,PSV,43.0,Eindhoven,NED,Crvena zvezda,40.0,Belgrade,SRB,1332.0
2,87,PSV,43.0,Eindhoven,NED,Bayern,126.0,Munich,GER,572.0
2,88,PSV,43.0,Eindhoven,NED,Juventus,80.0,Turin,ITA,727.0
